s,object_type
http://example.com/building/id/1034422b,http://example.com/ontology/Building
http://example.com/building/id/10351377b,http://example.com/ontology/Building
http://example.com/building/id/10351383b,http://example.com/ontology/Building
http://example.com/building/id/10351452b,http://example.com/ontology/Building
http://example.com/building/id/10351466b,http://example.com/ontology/Building
http://example.com/building/id/10359230b,http://example.com/ontology/Building
http://example.com/building/id/103818049b,http://example.com/ontology/Building
http://example.com/building/id/103843155b,http://example.com/ontology/Building
http://example.com/building/id/104062612b,http://example.com/ontology/Building
http://example.com/building/id/1040665b,http://example.com/ontology/Building
http://example.com/building/id/104089642b,http://example.com/ontology/Building
http://example.com/building/id/104089749b,http://example.com/ontology/Building
http://example.com/building/id/104091923b,http://example.com/ontology/Building
http://example.com/building/id/104092585b,http://example.com/ontology/Building
http://example.com/building/id/104125939b,http://example.com/ontology/Building
http://example.com/building/id/104144801b,http://example.com/ontology/Building
http://example.com/building/id/104144921b,http://example.com/ontology/Building
http://example.com/building/id/1041612b,http://example.com/ontology/Building
http://example.com/building/id/10419743b,http://example.com/ontology/Building
http://example.com/building/id/104216887b,http://example.com/ontology/Building
http://example.com/building/id/104219666b,http://example.com/ontology/Building
http://example.com/building/id/104220570b,http://example.com/ontology/Building
http://example.com/building/id/104223675b,http://example.com/ontology/Building
http://example.com/building/id/104224661b,http://example.com/ontology/Building
http://example.com/building/id/104381465b,http://example.com/ontology/Building
http://example.com/building/id/1044149b,http://example.com/ontology/Building
http://example.com/building/id/104425267b,http://example.com/ontology/Building
http://example.com/building/id/1044279b,http://example.com/ontology/Building
http://example.com/building/id/10448224b,http://example.com/ontology/Building
http://example.com/building/id/104520611b,http://example.com/ontology/Building
http://example.com/building/id/104520764b,http://example.com/ontology/Building
http://example.com/building/id/104535035b,http://example.com/ontology/Building
http://example.com/building/id/10453586b,http://example.com/ontology/Building
http://example.com/building/id/104603077b,http://example.com/ontology/Building
http://example.com/building/id/1046135b,http://example.com/ontology/Building
http://example.com/building/id/104641515b,http://example.com/ontology/Building
http://example.com/building/id/1046564b,http://example.com/ontology/Building
http://example.com/building/id/10466596b,http://example.com/ontology/Building
http://example.com/building/id/104666850b,http://example.com/ontology/Building
http://example.com/building/id/104723730b,http://example.com/ontology/Building
http://example.com/building/id/104732316b,http://example.com/ontology/Building
http://example.com/building/id/104764650b,http://example.com/ontology/Building
http://example.com/building/id/104818158b,http://example.com/ontology/Building
http://example.com/building/id/104847659b,http://example.com/ontology/Building
http://example.com/building/id/1048587b,http://example.com/ontology/Building
http://example.com/building/id/104860479b,http://example.com/ontology/Building
http://example.com/building/id/104922828b,http://example.com/ontology/Building
http://example.com/building/id/1049376b,http://example.com/ontology/Building
http://example.com/building/id/10495732b,http://example.com/ontology/Building
http://example.com/building/id/1049719b,http://example.com/ontology/Building
http://example.com/building/id/104974874b,http://example.com/ontology/Building
http://example.com/building/id/1050074b,http://example.com/ontology/Building
http://example.com/building/id/1050224b,http://example.com/ontology/Building
http://example.com/building/id/105038697b,http://example.com/ontology/Building
http://example.com/building/id/105076520b,http://example.com/ontology/Building
http://example.com/building/id/105085055b,http://example.com/ontology/Building
http://example.com/building/id/1051217b,http://example.com/ontology/Building
http://example.com/building/id/10512447b,http://example.com/ontology/Building
http://example.com/building/id/105180237b,http://example.com/ontology/Building
http://example.com/building/id/105212512b,http://example.com/ontology/Building
http://example.com/building/id/105227863b,http://example.com/ontology/Building
http://example.com/building/id/1052661b,http://example.com/ontology/Building
http://example.com/building/id/10531349b,http://example.com/ontology/Building
http://example.com/building/id/105318229b,http://example.com/ontology/Building
http://example.com/building/id/105336094b,http://example.com/ontology/Building
http://example.com/building/id/105341730b,http://example.com/ontology/Building
http://example.com/building/id/105342572b,http://example.com/ontology/Building
http://example.com/building/id/105360455b,http://example.com/ontology/Building
http://example.com/building/id/1053707b,http://example.com/ontology/Building
http://example.com/building/id/1054068b,http://example.com/ontology/Building
http://example.com/building/id/1054110b,http://example.com/ontology/Building
http://example.com/building/id/1054169b,http://example.com/ontology/Building
http://example.com/building/id/105444048b,http://example.com/ontology/Building
http://example.com/building/id/105444049b,http://example.com/ontology/Building
http://example.com/building/id/1054478b,http://example.com/ontology/Building
http://example.com/building/id/105452746b,http://example.com/ontology/Building
http://example.com/building/id/105452906b,http://example.com/ontology/Building
http://example.com/building/id/105491424b,http://example.com/ontology/Building
http://example.com/building/id/105501557b,http://example.com/ontology/Building
http://example.com/building/id/105546841b,http://example.com/ontology/Building
http://example.com/building/id/105554558b,http://example.com/ontology/Building
http://example.com/building/id/105554677b,http://example.com/ontology/Building
http://example.com/building/id/105581121b,http://example.com/ontology/Building
http://example.com/building/id/1055831b,http://example.com/ontology/Building
http://example.com/building/id/1055982b,http://example.com/ontology/Building
http://example.com/building/id/1056152b,http://example.com/ontology/Building
http://example.com/building/id/10563872b,http://example.com/ontology/Building
http://example.com/building/id/1057274b,http://example.com/ontology/Building
http://example.com/building/id/1057844b,http://example.com/ontology/Building
http://example.com/building/id/1057872b,http://example.com/ontology/Building
http://example.com/building/id/10579080b,http://example.com/ontology/Building
http://example.com/building/id/105829339b,http://example.com/ontology/Building
http://example.com/building/id/1058641b,http://example.com/ontology/Building
http://example.com/building/id/105890456b,http://example.com/ontology/Building
http://example.com/building/id/1059078b,http://example.com/ontology/Building
http://example.com/building/id/1059142b,http://example.com/ontology/Building
http://example.com/building/id/105962552b,http://example.com/ontology/Building
http://example.com/building/id/105977824b,http://example.com/ontology/Building
http://example.com/building/id/105996005b,http://example.com/ontology/Building
http://example.com/building/id/106008631b,http://example.com/ontology/Building
http://example.com/building/id/1060111b,http://example.com/ontology/Building
http://example.com/building/id/10602002b,http://example.com/ontology/Building
http://example.com/building/id/106078179b,http://example.com/ontology/Building
http://example.com/building/id/106084150b,http://example.com/ontology/Building
http://example.com/building/id/1061437b,http://example.com/ontology/Building
http://example.com/building/id/106178685b,http://example.com/ontology/Building
http://example.com/building/id/106188753b,http://example.com/ontology/Building
http://example.com/building/id/1062114b,http://example.com/ontology/Building
http://example.com/building/id/10621377b,http://example.com/ontology/Building
http://example.com/building/id/1062707b,http://example.com/ontology/Building
http://example.com/building/id/106362857b,http://example.com/ontology/Building
http://example.com/building/id/106382358b,http://example.com/ontology/Building
http://example.com/building/id/106422421b,http://example.com/ontology/Building
http://example.com/building/id/106434227b,http://example.com/ontology/Building
http://example.com/building/id/106457893b,http://example.com/ontology/Building
http://example.com/building/id/1064672b,http://example.com/ontology/Building
http://example.com/building/id/106482903b,http://example.com/ontology/Building
http://example.com/building/id/1064873b,http://example.com/ontology/Building
http://example.com/building/id/106490281b,http://example.com/ontology/Building
http://example.com/building/id/106497911b,http://example.com/ontology/Building
http://example.com/building/id/1064995b,http://example.com/ontology/Building
http://example.com/building/id/106510906b,http://example.com/ontology/Building
http://example.com/building/id/1065573b,http://example.com/ontology/Building
http://example.com/building/id/106589926b,http://example.com/ontology/Building
http://example.com/building/id/10663658b,http://example.com/ontology/Building
http://example.com/building/id/1066915b,http://example.com/ontology/Building
http://example.com/building/id/1067140b,http://example.com/ontology/Building
http://example.com/building/id/106714799b,http://example.com/ontology/Building
http://example.com/building/id/1067603b,http://example.com/ontology/Building
http://example.com/building/id/10677433b,http://example.com/ontology/Building
http://example.com/building/id/106803077b,http://example.com/ontology/Building
http://example.com/building/id/106803666b,http://example.com/ontology/Building
http://example.com/building/id/1068063b,http://example.com/ontology/Building
http://example.com/building/id/106809394b,http://example.com/ontology/Building
http://example.com/building/id/10681153b,http://example.com/ontology/Building
http://example.com/building/id/10681171b,http://example.com/ontology/Building
http://example.com/building/id/106812996b,http://example.com/ontology/Building
http://example.com/building/id/106816873b,http://example.com/ontology/Building
http://example.com/building/id/10682105b,http://example.com/ontology/Building
http://example.com/building/id/106843470b,http://example.com/ontology/Building
http://example.com/building/id/106879669b,http://example.com/ontology/Building
http://example.com/building/id/106880235b,http://example.com/ontology/Building
http://example.com/building/id/106880785b,http://example.com/ontology/Building
http://example.com/building/id/106915105b,http://example.com/ontology/Building
http://example.com/building/id/106916374b,http://example.com/ontology/Building
http://example.com/building/id/106920435b,http://example.com/ontology/Building
http://example.com/building/id/106930374b,http://example.com/ontology/Building
http://example.com/building/id/1069316b,http://example.com/ontology/Building
http://example.com/building/id/1069319b,http://example.com/ontology/Building
http://example.com/building/id/106934b,http://example.com/ontology/Building
http://example.com/building/id/107015770b,http://example.com/ontology/Building
http://example.com/building/id/107050103b,http://example.com/ontology/Building
