http://localhost/author/author_id/Q42,http://www.wikidata.org/entity/Q42
http://localhost/author/author_id/Q46248,http://www.wikidata.org/entity/Q46248
http://localhost/author/author_id/Q81685,http://www.wikidata.org/entity/Q81685
http://localhost/author/author_id/Q859,http://www.wikidata.org/entity/Q859
http://localhost/author/author_id/Q2793,http://www.wikidata.org/entity/Q2793
http://localhost/author/author_id/Q991,http://www.wikidata.org/entity/Q991
http://localhost/author/author_id/Q1399,http://www.wikidata.org/entity/Q1399
http://localhost/author/author_id/Q352,http://www.wikidata.org/entity/Q352
http://localhost/author/author_id/Q504,http://www.wikidata.org/entity/Q504
http://localhost/author/author_id/Q377,http://www.wikidata.org/entity/Q377
http://localhost/author/author_id/Q1402,http://www.wikidata.org/entity/Q1402
http://localhost/author/author_id/Q909,http://www.wikidata.org/entity/Q909
http://localhost/author/author_id/Q1064,http://www.wikidata.org/entity/Q1064
http://localhost/author/author_id/Q1067,http://www.wikidata.org/entity/Q1067
http://localhost/author/author_id/Q241248,http://www.wikidata.org/entity/Q241248
http://localhost/author/author_id/Q6074970,http://www.wikidata.org/entity/Q6074970
http://localhost/author/author_id/Q835,http://www.wikidata.org/entity/Q835
http://localhost/author/author_id/Q892,http://www.wikidata.org/entity/Q892
http://localhost/author/author_id/Q502,http://www.wikidata.org/entity/Q502
http://localhost/author/author_id/Q1512,http://www.wikidata.org/entity/Q1512
http://localhost/author/author_id/Q272,http://www.wikidata.org/entity/Q272
http://localhost/author/author_id/Q302,http://www.wikidata.org/entity/Q302
http://localhost/author/author_id/Q535,http://www.wikidata.org/entity/Q535
http://localhost/author/author_id/Q6527,http://www.wikidata.org/entity/Q6527
http://localhost/author/author_id/Q868,http://www.wikidata.org/entity/Q868
http://localhost/author/author_id/Q905,http://www.wikidata.org/entity/Q905
http://localhost/author/author_id/Q4985,http://www.wikidata.org/entity/Q4985
http://localhost/author/author_id/Q5686,http://www.wikidata.org/entity/Q5686
http://localhost/author/author_id/Q5683,http://www.wikidata.org/entity/Q5683
http://localhost/author/author_id/Q1411,http://www.wikidata.org/entity/Q1411
http://localhost/author/author_id/Q5879,http://www.wikidata.org/entity/Q5879
http://localhost/author/author_id/Q6701,http://www.wikidata.org/entity/Q6701
http://localhost/author/author_id/Q7197,http://www.wikidata.org/entity/Q7197
http://localhost/author/author_id/Q7198,http://www.wikidata.org/entity/Q7198
http://localhost/author/author_id/Q7841,http://www.wikidata.org/entity/Q7841
http://localhost/author/author_id/Q7200,http://www.wikidata.org/entity/Q7200
http://localhost/author/author_id/Q6714,http://www.wikidata.org/entity/Q6714
http://localhost/author/author_id/Q7345,http://www.wikidata.org/entity/Q7345
http://localhost/author/author_id/Q5878,http://www.wikidata.org/entity/Q5878
http://localhost/author/author_id/Q4235,http://www.wikidata.org/entity/Q4235
http://localhost/author/author_id/Q2908,http://www.wikidata.org/entity/Q2908
http://localhost/author/author_id/Q4583,http://www.wikidata.org/entity/Q4583
http://localhost/author/author_id/Q7934,http://www.wikidata.org/entity/Q7934
http://localhost/author/author_id/Q4731,http://www.wikidata.org/entity/Q4731
http://localhost/author/author_id/Q5673,http://www.wikidata.org/entity/Q5673
http://localhost/author/author_id/Q1398,http://www.wikidata.org/entity/Q1398
http://localhost/author/author_id/Q5816,http://www.wikidata.org/entity/Q5816
http://localhost/author/author_id/Q1316,http://www.wikidata.org/entity/Q1316
http://localhost/author/author_id/Q9200,http://www.wikidata.org/entity/Q9200
http://localhost/author/author_id/Q9327,http://www.wikidata.org/entity/Q9327
http://localhost/author/author_id/Q6691,http://www.wikidata.org/entity/Q6691
http://localhost/author/author_id/Q4671,http://www.wikidata.org/entity/Q4671
http://localhost/author/author_id/Q12881,http://www.wikidata.org/entity/Q12881
http://localhost/author/author_id/Q23434,http://www.wikidata.org/entity/Q23434
http://localhost/author/author_id/Q9077,http://www.wikidata.org/entity/Q9077
http://localhost/author/author_id/Q11758,http://www.wikidata.org/entity/Q11758
http://localhost/author/author_id/Q22714,http://www.wikidata.org/entity/Q22714
http://localhost/author/author_id/Q23441,http://www.wikidata.org/entity/Q23441
http://localhost/author/author_id/Q25163,http://www.wikidata.org/entity/Q25163
http://localhost/author/author_id/Q28975,http://www.wikidata.org/entity/Q28975
http://localhost/author/author_id/Q5682,http://www.wikidata.org/entity/Q5682
http://localhost/author/author_id/Q16867,http://www.wikidata.org/entity/Q16867
http://localhost/author/author_id/Q9696,http://www.wikidata.org/entity/Q9696
http://localhost/author/author_id/Q34660,http://www.wikidata.org/entity/Q34660
http://localhost/author/author_id/Q33977,http://www.wikidata.org/entity/Q33977
http://localhost/author/author_id/Q9204,http://www.wikidata.org/entity/Q9204
http://localhost/author/author_id/Q9333,http://www.wikidata.org/entity/Q9333
http://localhost/author/author_id/Q26116,http://www.wikidata.org/entity/Q26116
http://localhost/author/author_id/Q28147,http://www.wikidata.org/entity/Q28147
http://localhost/author/author_id/Q34253,http://www.wikidata.org/entity/Q34253
http://localhost/author/author_id/Q7243,http://www.wikidata.org/entity/Q7243
http://localhost/author/author_id/Q36184,http://www.wikidata.org/entity/Q36184
http://localhost/author/author_id/Q34970,http://www.wikidata.org/entity/Q34970
http://localhost/author/author_id/Q30875,http://www.wikidata.org/entity/Q30875
http://localhost/author/author_id/Q35064,http://www.wikidata.org/entity/Q35064
http://localhost/author/author_id/Q7724,http://www.wikidata.org/entity/Q7724
http://localhost/author/author_id/Q19878,http://www.wikidata.org/entity/Q19878
http://localhost/author/author_id/Q34743,http://www.wikidata.org/entity/Q34743
http://localhost/author/author_id/Q38757,http://www.wikidata.org/entity/Q38757
http://localhost/author/author_id/Q12706,http://www.wikidata.org/entity/Q12706
